"@timestamp",pkttype,"header.manufacturerId"
"Jan 3, 2025 @ 13:43:02.749",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:43:02.593",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:42:58.656",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:42:58.047",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:42:57.399",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:42:45.364",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:42:40.496",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:42:31.858",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:42:26.856",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:42:25.530",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:42:20.753",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:42:19.490",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:42:15.808",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:42:14.679",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:42:10.877",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:42:02.222",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:42:00.034",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:41:55.728",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:41:42.782",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:41:38.113",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:41:31.634",vehicleBusStatus,0071008512
"Jan 3, 2025 @ 13:41:27.319",vehicleBusStatus,0071008512
"Jan 3, 2025 @ 13:41:11.368",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:41:06.614",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:40:55.666",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:40:51.010",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:40:28.965",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:40:23.779",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:40:13.577",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:40:08.952",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:39:38.188",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:39:34.472",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:39:32.341",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:39:29.604",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:39:28.869",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:39:24.370",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:39:15.298",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:39:12.943",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:39:12.710",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:39:10.062",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:39:09.836",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:39:08.631",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:39:07.745",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:39:04.462",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:39:02.650",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:38:57.756",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:38:49.242",vehicleBusStatus,007100877F
"Jan 3, 2025 @ 13:38:44.323",vehicleBusStatus,007100877F
"Jan 3, 2025 @ 13:38:18.372",vehicleBusStatus,00710083E5
"Jan 3, 2025 @ 13:38:13.872",vehicleBusStatus,00710083E5
"Jan 3, 2025 @ 13:38:00.137",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:37:54.924",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:37:44.961",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:37:39.708",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:37:35.312",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:37:34.712",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:37:09.330",vehicleBusStatus,0071008512
"Jan 3, 2025 @ 13:37:04.140",vehicleBusStatus,0071008512
"Jan 3, 2025 @ 13:36:51.118",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:36:45.953",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:36:25.357",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:36:20.378",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:36:18.456",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:36:13.763",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:36:01.243",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:35:55.587",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:35:50.230",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:35:14.087",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:35:09.523",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:35:08.419",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:35:04.366",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:35:03.367",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:34:58.830",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:34:54.343",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:34:48.893",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:34:47.581",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:34:43.372",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:34:36.751",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:34:33.963",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:34:32.009",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:34:30.777",vehicleBusStatus,00710083E5
"Jan 3, 2025 @ 13:34:29.831",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:34:26.248",vehicleBusStatus,00710083E5
"Jan 3, 2025 @ 13:34:11.975",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:34:07.462",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:34:07.356",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:34:02.262",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:33:11.116",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:33:09.455",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:33:06.395",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:33:04.837",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:32:57.773",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:32:57.180",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:32:53.044",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:32:52.158",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:32:09.561",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:32:08.612",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:32:04.634",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:32:03.909",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:31:47.540",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:31:44.176",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:31:42.470",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:31:39.481",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:31:34.999",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:31:34.809",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:31:29.329",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:31:24.898",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:31:22.091",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:31:19.802",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:31:16.364",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:31:15.495",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:31:12.665",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:31:10.479",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:31:07.095",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:31:05.145",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:30:59.544",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:30:57.139",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:30:52.638",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:30:50.315",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:30:45.289",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:30:44.200",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:30:41.263",vehicleBusStatus,0071008109
"Jan 3, 2025 @ 13:30:39.010",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:30:36.289",vehicleBusStatus,0071008109
"Jan 3, 2025 @ 13:30:32.434",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:30:28.445",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:30:27.790",vehicleBusStatus,0071008320
"Jan 3, 2025 @ 13:30:23.923",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:29:55.642",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:29:51.990",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:29:50.901",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:29:47.263",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:29:42.645",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:29:42.222",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:29:37.737",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:29:36.978",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:29:35.321",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:29:30.518",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:29:20.942",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:29:16.028",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:29:11.930",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:29:07.241",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:28:58.315",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:28:55.116",vehicleBusStatus,0071008A28
"Jan 3, 2025 @ 13:28:52.923",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:28:47.361",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:28:42.569",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:28:39.906",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:28:37.507",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:28:34.322",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:28:32.801",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:28:11.307",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:28:05.872",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:28:02.113",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:27:56.967",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:27:37.153",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:27:32.200",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:27:28.993",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:27:23.337",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:27:23.194",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:27:22.578",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:27:18.354",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:27:17.927",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:27:17.799",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:27:13.890",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:26:39.572",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:26:34.631",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:26:33.613",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:26:28.320",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:26:11.320",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:26:06.613",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:26:04.104",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:26:03.590",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:25:59.147",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:25:58.080",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:25:53.078",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:25:47.701",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:25:41.792",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:25:37.671",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:25:23.173",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:25:18.016",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:25:07.514",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:25:02.535",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:24:45.111",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:24:40.248",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:24:39.928",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:24:35.136",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:24:34.750",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:24:29.682",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:24:29.103",vehicleBusStatus,0071009C60
"Jan 3, 2025 @ 13:24:03.492",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:23:58.656",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:23:48.624",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:23:44.721",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:23:20.936",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:23:16.253",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:23:06.065",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:23:03.939",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:23:03.313",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:23:01.098",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:22:59.239",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:22:59.112",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:22:38.854",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:22:34.290",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:22:00.078",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:21:54.899",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:21:48.433",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:21:43.347",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:21:10.967",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:21:10.318",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:21:05.765",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:21:05.486",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:20:30.611",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:20:25.286",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:20:21.278",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:20:17.249",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:20:16.501",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:20:12.533",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:20:11.354",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:20:09.386",vehicleBusStatus,0071009C60
"Jan 3, 2025 @ 13:20:08.736",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:20:06.402",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:20:03.597",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:19:47.552",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:19:47.107",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:19:43.001",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:19:42.123",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:19:37.648",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:19:33.514",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:19:31.492",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:19:26.369",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:19:15.306",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:19:08.797",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:19:05.192",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:19:03.481",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:18:59.200",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:18:58.553",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:18:47.786",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:18:44.313",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:18:42.808",vehicleBusStatus,0071009647
"Jan 3, 2025 @ 13:18:38.932",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:18:14.663",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:18:10.024",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:18:09.922",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:18:04.756",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:17:55.453",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:17:50.721",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:17:34.129",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:17:28.860",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:17:21.851",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:17:17.258",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:17:00.582",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:16:47.656",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:16:42.225",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:16:31.863",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:16:30.000",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:16:27.403",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:16:25.524",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:16:08.580",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:16:03.574",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:15:42.101",vehicleBusStatus,0071009C60
"Jan 3, 2025 @ 13:15:36.758",vehicleBusStatus,0071009C60
"Jan 3, 2025 @ 13:15:12.176",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:15:07.655",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:15:06.806",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:15:01.015",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:14:58.139",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:14:53.280",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:14:39.844",vehicleBusStatus,0071008109
"Jan 3, 2025 @ 13:14:34.692",vehicleBusStatus,0071008109
"Jan 3, 2025 @ 13:14:33.432",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:14:28.486",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:14:23.251",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:14:17.960",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:14:17.404",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:14:11.579",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:14:10.648",vehicleBusStatus,0071009C60
"Jan 3, 2025 @ 13:14:07.960",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:14:05.874",vehicleBusStatus,0071009C60
"Jan 3, 2025 @ 13:14:02.727",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:13:08.242",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:12:55.949",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:12:51.110",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:12:49.327",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:12:49.008",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:12:43.726",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:12:43.339",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:12:06.555",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:12:01.525",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:11:54.753",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:11:50.057",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:11:37.612",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:11:34.487",vehicleBusStatus,0071008B5F
"Jan 3, 2025 @ 13:11:32.384",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:11:25.347",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:11:20.591",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:11:19.130",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:11:14.661",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:11:12.289",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:11:08.111",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:10:49.432",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:10:44.980",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:10:44.455",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:10:39.970",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:10:30.724",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:10:25.536",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:10:19.051",vehicleBusStatus,0071009189
"Jan 3, 2025 @ 13:10:13.624",vehicleBusStatus,0071009189
"Jan 3, 2025 @ 13:10:02.287",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:09:57.493",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:09:55.300",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:09:52.160",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:09:49.979",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:09:48.381",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:09:45.146",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:09:45.084",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:09:39.131",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:09:34.012",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:09:13.794",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:09:08.910",vehicleBusStatus,0071009D62
"Jan 3, 2025 @ 13:09:08.058",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:09:03.921",vehicleBusStatus,00710082A7
"Jan 3, 2025 @ 13:08:42.530",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:08:37.534",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:08:34.209",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:08:29.040",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:08:15.217",vehicleBusStatus,0071008109
"Jan 3, 2025 @ 13:08:12.236",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:08:10.544",vehicleBusStatus,0071008109
"Jan 3, 2025 @ 13:08:07.687",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:07:53.939",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:07:48.880",vehicleBusStatus,0071009C36
"Jan 3, 2025 @ 13:07:31.288",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:07:26.230",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:06:57.643",vehicleBusStatus,0071008109
"Jan 3, 2025 @ 13:06:52.800",vehicleBusStatus,0071008109
"Jan 3, 2025 @ 13:06:52.345",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:06:47.771",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:06:47.444",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:06:47.277",vehicleBusStatus,0071009189
"Jan 3, 2025 @ 13:06:42.242",vehicleBusStatus,0071009189
"Jan 3, 2025 @ 13:06:42.214",vehicleBusStatus,00710087AF
"Jan 3, 2025 @ 13:06:40.214",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:06:34.624",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:06:33.914",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:06:28.491",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:06:09.743",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:06:05.216",vehicleBusStatus,0071008DBD
"Jan 3, 2025 @ 13:06:03.635",vehicleBusStatus,0071009C60
"Jan 3, 2025 @ 13:05:58.876",vehicleBusStatus,0071009C60
"Jan 3, 2025 @ 13:05:48.958",vehicleBusStatus,0071009189
"Jan 3, 2025 @ 13:05:45.137",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:05:39.966",vehicleBusStatus,00710086CF
"Jan 3, 2025 @ 13:05:25.960",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:05:21.113",vehicleBusStatus,0071008A30
"Jan 3, 2025 @ 13:05:06.288",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:05:01.276",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:04:26.669",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:04:21.420",vehicleBusStatus,0071008E4C
"Jan 3, 2025 @ 13:04:04.950",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:04:00.535",vehicleBusStatus,0071008860
"Jan 3, 2025 @ 13:03:51.905",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:03:51.574",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:03:46.742",vehicleBusStatus,00710083C9
"Jan 3, 2025 @ 13:03:46.557",vehicleBusStatus,0071008E91
"Jan 3, 2025 @ 13:03:14.934",vehicleBusStatus,00710082B0
"Jan 3, 2025 @ 13:03:14.848",vehicleBusStatus,0071009C36
